date,pm2_5,pm10,no2,so2,co,ozone,aqi
2015-08-27 12:00:00,48,314,37,87,2.76,116,135
2015-08-27 13:00:00,124,79,69,62,4.97,98,136
2015-08-27 14:00:00,71,213,176,51,3.91,53,141
2015-08-27 15:00:00,134,148,126,58,0.32,186,138
2015-08-27 16:00:00,193,170,80,104,4.24,121,185
2015-08-27 17:00:00,181,193,140,110,4.25,176,203
2015-08-27 18:00:00,120,111,161,112,1.63,11,120
2015-08-27 19:00:00,103,44,144,36,0.47,56,87
2015-08-27 20:00:00,80,252,78,67,3.6,37,135
2015-08-27 21:00:00,144,322,60,5,1.32,154,165
2015-08-27 22:00:00,219,211,83,18,3.82,154,197
2015-08-27 23:00:00,90,333,131,85,2.91,131,173
2015-08-28 00:00:00,89,253,30,19,0.85,101,114
2015-08-28 01:00:00,158,128,26,112,4.48,125,158
2015-08-28 02:00:00,127,110,87,12,3.83,79,129
2015-08-28 03:00:00,229,208,65,65,0.89,145,178
2015-08-28 04:00:00,240,237,103,11,3.74,164,214
2015-08-28 05:00:00,236,135,100,77,4.61,171,206
2015-08-28 06:00:00,210,58,13,107,2.97,67,142
2015-08-28 07:00:00,40,194,163,58,1.15,50,101
2015-08-28 08:00:00,150,133,10,97,3.21,144,145
2015-08-28 09:00:00,101,92,77,22,0.41,191,104
2015-08-28 10:00:00,107,50,172,41,3.35,109,125
2015-08-28 11:00:00,130,144,122,89,2.23,117,143
2015-08-28 12:00:00,249,49,146,29,4.52,104,185
2015-08-28 13:00:00,29,260,131,100,0.97,74,112
2015-08-28 14:00:00,174,59,92,14,0.91,95,118
2015-08-28 15:00:00,31,186,119,16,3.35,83,108
2015-08-28 16:00:00,26,294,176,69,0.97,46,117
2015-08-28 17:00:00,164,169,70,63,4.81,68,164
2015-08-28 18:00:00,212,286,145,94,2.49,50,200
2015-08-28 19:00:00,211,185,102,87,0.59,175,176
2015-08-28 20:00:00,133,121,135,90,2.33,173,151
2015-08-28 21:00:00,45,41,169,43,1.39,147,89
2015-08-28 22:00:00,34,342,147,59,4.18,154,166
2015-08-28 23:00:00,52,287,28,59,3.79,62,127
2015-08-29 00:00:00,81,86,155,12,0.44,18,80
2015-08-29 01:00:00,248,118,99,42,3.37,117,186
2015-08-29 02:00:00,66,163,39,42,3.24,37,100
2015-08-29 03:00:00,114,121,53,103,3.13,109,129
2015-08-29 04:00:00,54,316,160,50,4.9,43,159
2015-08-29 05:00:00,212,71,71,25,4.27,28,150
2015-08-29 06:00:00,219,314,18,76,1.27,41,177
2015-08-29 07:00:00,95,185,30,109,3.03,28,118
2015-08-29 08:00:00,142,319,104,11,2.45,129,176
2015-08-29 09:00:00,102,145,105,68,2.39,182,138
2015-08-29 10:00:00,44,197,50,64,3.96,113,119
2015-08-29 11:00:00,76,132,25,115,4.64,153,132
2015-08-29 12:00:00,51,285,19,26,2.2,128,119
2015-08-29 13:00:00,82,188,110,28,4.79,75,139
2015-08-29 14:00:00,31,343,93,118,2.34,158,149
2015-08-29 15:00:00,82,168,44,11,3.72,156,127
2015-08-29 16:00:00,96,61,179,78,1.58,66,107
2015-08-29 17:00:00,111,95,84,17,3.45,77,116
2015-08-29 18:00:00,20,77,11,97,4.76,56,81
2015-08-29 19:00:00,198,58,28,18,1.48,175,134
2015-08-29 20:00:00,89,233,163,101,2.87,153,162
2015-08-29 21:00:00,155,132,172,12,0.34,51,125
2015-08-29 22:00:00,215,254,67,37,3.79,147,202
2015-08-29 23:00:00,152,214,139,78,4.78,89,183
2015-08-30 00:00:00,236,295,27,100,2.4,139,207
2015-08-30 01:00:00,105,293,167,90,2.49,12,156
2015-08-30 02:00:00,239,84,30,24,0.69,22,128
2015-08-30 03:00:00,58,254,150,17,0.38,79,113
2015-08-30 04:00:00,42,259,164,32,1.24,189,134
2015-08-30 05:00:00,87,67,75,107,2.4,129,108
2015-08-30 06:00:00,199,300,133,37,0.86,53,178
2015-08-30 07:00:00,23,247,38,44,2.0,122,103
2015-08-30 08:00:00,145,320,100,92,0.97,25,157
2015-08-30 09:00:00,194,168,132,71,0.59,64,152
2015-08-30 10:00:00,40,207,67,60,4.05,105,121
2015-08-30 11:00:00,248,270,168,114,4.8,153,251
2015-08-30 12:00:00,203,206,89,43,4.96,97,194
2015-08-30 13:00:00,124,134,91,19,4.21,16,128
2015-08-30 14:00:00,85,115,10,104,4.38,93,117
2015-08-30 15:00:00,206,286,110,78,0.41,146,189
2015-08-30 16:00:00,26,210,12,105,0.45,58,76
2015-08-30 17:00:00,68,343,140,112,3.26,82,166
2015-08-30 18:00:00,35,259,62,62,2.05,119,115
2015-08-30 19:00:00,164,333,85,104,1.53,196,196
2015-08-30 20:00:00,103,319,108,113,3.15,151,180
2015-08-30 21:00:00,106,293,49,32,1.47,68,133
2015-08-30 22:00:00,117,172,161,14,0.48,36,115
2015-08-30 23:00:00,94,275,171,105,1.57,20,144
2015-08-31 00:00:00,53,204,129,68,2.79,158,134
2015-08-31 01:00:00,180,310,12,109,3.76,39,182
2015-08-31 02:00:00,45,233,171,97,0.41,63,112
2015-08-31 03:00:00,85,315,36,27,3.66,83,146
2015-08-31 04:00:00,144,197,35,68,2.51,134,149
2015-08-31 05:00:00,82,83,179,67,0.59,123,106
2015-08-31 06:00:00,106,226,132,88,0.82,61,131
2015-08-31 07:00:00,60,171,125,14,4.61,81,127
2015-08-31 08:00:00,233,198,86,88,4.45,129,209
2015-08-31 09:00:00,205,286,51,33,2.45,47,176
2015-08-31 10:00:00,117,336,80,81,4.14,64,176
2015-08-31 11:00:00,143,115,35,52,0.85,23,100
2015-08-31 12:00:00,98,47,140,104,3.75,86,122
2015-08-31 13:00:00,29,117,117,6,3.9,18,87
2015-08-31 14:00:00,34,146,84,29,3.91,15,91
2015-08-31 15:00:00,61,79,78,58,2.7,198,109
2015-08-31 16:00:00,112,144,107,24,2.79,61,123
2015-08-31 17:00:00,204,192,98,94,2.38,73,174
2015-08-31 18:00:00,234,97,168,11,1.45,27,154
2015-08-31 19:00:00,36,126,153,16,3.26,180,117
2015-08-31 20:00:00,207,213,114,42,3.04,103,186
2015-08-31 21:00:00,28,193,157,17,4.68,191,141
2015-08-31 22:00:00,133,337,104,10,3.78,77,178
2015-08-31 23:00:00,55,46,53,56,4.5,82,93
2015-09-01 00:00:00,220,95,25,80,1.97,72,145
2015-09-01 01:00:00,227,107,78,71,1.21,153,163
2015-09-01 02:00:00,55,339,68,67,2.34,131,145
2015-09-01 03:00:00,67,347,96,75,2.37,78,148
2015-09-01 04:00:00,70,185,41,70,1.41,63,98
2015-09-01 05:00:00,116,317,124,111,4.45,178,201
2015-09-01 06:00:00,138,299,32,100,3.38,109,173
2015-09-01 07:00:00,114,196,54,100,3.48,160,154
2015-09-01 08:00:00,89,255,67,10,1.13,110,123
2015-09-01 09:00:00,93,207,141,51,3.88,62,145
2015-09-01 10:00:00,99,208,126,21,0.71,104,123
2015-09-01 11:00:00,87,112,176,51,3.99,197,150
2015-09-01 12:00:00,169,310,12,49,3.42,184,191
2015-09-01 13:00:00,96,116,73,91,1.92,154,120
2015-09-01 14:00:00,227,96,124,44,2.32,179,178
2015-09-01 15:00:00,135,138,160,29,4.5,140,165
2015-09-01 16:00:00,240,202,22,15,3.28,31,172
2015-09-01 17:00:00,25,314,113,112,1.07,126,128
2015-09-01 18:00:00,173,316,95,17,3.65,66,187
2015-09-01 19:00:00,94,65,82,9,0.63,134,88
2015-09-01 20:00:00,107,95,126,48,1.96,65,110
2015-09-01 21:00:00,240,70,128,112,4.19,70,184
2015-09-01 22:00:00,22,69,83,34,4.12,96,85
2015-09-01 23:00:00,71,63,113,72,4.88,86,117
2015-09-02 00:00:00,93,135,72,70,1.69,30,100
2015-09-02 01:00:00,144,197,177,45,4.45,165,188
2015-09-02 02:00:00,207,160,50,50,4.14,30,164
2015-09-02 03:00:00,210,193,126,57,3.37,108,190
2015-09-02 04:00:00,84,121,106,110,3.7,188,142
2015-09-02 05:00:00,71,349,68,104,1.32,87,142
2015-09-02 06:00:00,237,316,25,109,4.56,28,213
2015-09-02 07:00:00,95,165,38,12,1.67,28,95
2015-09-02 08:00:00,161,323,29,97,1.06,150,174
2015-09-02 09:00:00,108,163,131,70,0.61,98,122
2015-09-02 10:00:00,91,120,27,70,4.4,53,114
2015-09-02 11:00:00,87,318,143,61,1.92,162,165
2015-09-02 12:00:00,175,220,114,77,4.92,85,190
2015-09-02 13:00:00,218,348,101,35,1.74,136,209
2015-09-02 14:00:00,157,201,67,106,0.98,32,136
2015-09-02 15:00:00,134,51,153,85,0.78,185,129
2015-09-02 16:00:00,76,169,21,19,4.53,128,124
2015-09-02 17:00:00,247,320,28,89,2.08,108,208
2015-09-02 18:00:00,85,164,145,66,2.01,16,113
2015-09-02 19:00:00,109,211,110,85,0.58,45,122
2015-09-02 20:00:00,69,173,69,82,4.8,35,124
2015-09-02 21:00:00,33,78,73,98,4.53,185,113
2015-09-02 22:00:00,35,217,112,47,1.12,47,94
2015-09-02 23:00:00,201,319,154,118,1.75,89,206
2015-09-03 00:00:00,190,44,73,75,0.67,195,137
2015-09-03 01:00:00,61,93,153,17,1.88,120,100
2015-09-03 02:00:00,228,349,109,84,1.84,25,204
2015-09-03 03:00:00,129,305,59,44,4.68,55,171
2015-09-03 04:00:00,41,121,136,19,4.4,127,117
2015-09-03 05:00:00,87,260,69,45,3.01,106,141
2015-09-03 06:00:00,38,280,155,118,3.03,166,155
2015-09-03 07:00:00,85,133,28,93,4.31,193,137
2015-09-03 08:00:00,186,108,165,52,0.99,190,162
2015-09-03 09:00:00,92,45,110,82,2.21,88,101
2015-09-03 10:00:00,166,245,78,69,1.02,104,157
2015-09-03 11:00:00,163,55,109,110,4.65,133,160
2015-09-03 12:00:00,73,99,102,31,4.34,22,105
2015-09-03 13:00:00,172,181,146,49,3.32,64,167
2015-09-03 14:00:00,131,328,56,70,1.8,170,173
2015-09-03 15:00:00,37,245,65,98,4.71,74,132
2015-09-03 16:00:00,170,79,143,89,4.54,123,168
2015-09-03 17:00:00,136,48,129,72,0.64,153,118
2015-09-03 18:00:00,104,130,149,116,2.04,82,130
2015-09-03 19:00:00,158,234,55,6,1.01,87,139
2015-09-03 20:00:00,58,241,39,63,4.49,47,126
2015-09-03 21:00:00,124,87,122,70,1.42,19,106
2015-09-03 22:00:00,87,305,53,85,4.92,139,172
2015-09-03 23:00:00,44,284,18,43,4.86,95,134
2015-09-04 00:00:00,210,301,177,57,4.97,168,241
2015-09-04 01:00:00,243,70,159,51,1.69,44,160
2015-09-04 02:00:00,177,301,36,41,4.8,161,203
2015-09-04 03:00:00,192,73,19,8,1.1,122,122
2015-09-04 04:00:00,142,284,117,32,3.15,123,177
2015-09-04 05:00:00,237,307,86,68,4.34,64,220
2015-09-04 06:00:00,140,333,85,37,4.48,23,178
2015-09-04 07:00:00,80,250,65,94,3.77,13,133
2015-09-04 08:00:00,119,174,21,20,3.59,22,119
2015-09-04 09:00:00,70,103,37,6,3.3,196,110
2015-09-04 10:00:00,117,286,68,112,2.1,121,160
2015-09-04 11:00:00,156,316,71,7,3.12,83,174
2015-09-04 12:00:00,223,117,173,73,2.03,22,165
2015-09-04 13:00:00,21,203,152,109,2.29,47,108
2015-09-04 14:00:00,249,116,18,77,3.54,196,190
2015-09-04 15:00:00,24,216,135,10,4.07,102,121
2015-09-04 16:00:00,209,136,100,79,2.27,51,159
2015-09-04 17:00:00,216,178,161,44,2.09,142,188
2015-09-04 18:00:00,199,282,43,67,0.41,21,155
2015-09-04 19:00:00,105,290,121,20,4.57,78,168
2015-09-04 20:00:00,152,319,127,46,4.5,162,208
2015-09-04 21:00:00,206,317,18,97,2.47,186,205
2015-09-04 22:00:00,87,210,166,71,2.04,95,139
2015-09-04 23:00:00,28,218,57,12,2.5,136,104
2015-09-05 00:00:00,112,216,91,63,1.02,87,129
2015-09-05 01:00:00,169,317,165,27,2.66,12,181
2015-09-05 02:00:00,174,57,30,101,4.96,59,144
2015-09-05 03:00:00,157,339,58,10,3.81,191,199
2015-09-05 04:00:00,227,148,32,119,0.37,161,164
2015-09-05 05:00:00,144,71,38,47,1.35,11,94
2015-09-05 06:00:00,80,95,110,109,0.69,166,108
2015-09-05 07:00:00,70,267,93,57,3.54,129,148
2015-09-05 08:00:00,29,113,20,52,3.42,174,95
2015-09-05 09:00:00,153,48,47,43,1.52,44,100
2015-09-05 10:00:00,81,128,30,44,0.57,139,92
2015-09-05 11:00:00,132,171,168,116,2.35,165,167
2015-09-05 12:00:00,152,333,125,91,3.57,63,193
2015-09-05 13:00:00,141,277,64,10,2.44,48,149
2015-09-05 14:00:00,217,289,55,72,1.83,198,204
2015-09-05 15:00:00,210,81,101,107,2.0,16,144
2015-09-05 16:00:00,142,270,15,110,3.57,97,167
2015-09-05 17:00:00,203,209,163,78,4.19,75,200
2015-09-05 18:00:00,206,129,173,80,2.07,141,179
2015-09-05 19:00:00,82,230,72,95,4.53,130,154
2015-09-05 20:00:00,130,316,77,60,3.92,38,169
2015-09-05 21:00:00,108,166,105,95,2.45,174,147
2015-09-05 22:00:00,206,172,139,107,0.79,42,160
2015-09-05 23:00:00,70,325,150,115,3.43,34,159
2015-09-06 00:00:00,197,102,21,78,1.06,154,141
2015-09-06 01:00:00,151,279,127,70,4.11,132,194
2015-09-06 02:00:00,123,77,81,100,1.37,182,125
2015-09-06 03:00:00,142,203,177,11,1.61,60,146
2015-09-06 04:00:00,67,77,102,36,2.94,184,112
2015-09-06 05:00:00,51,318,95,115,4.15,191,171
2015-09-06 06:00:00,139,190,72,47,4.53,104,160
2015-09-06 07:00:00,198,97,162,20,3.8,89,168
2015-09-06 08:00:00,199,215,17,43,4.53,139,186
2015-09-06 09:00:00,118,282,41,49,3.81,21,148
2015-09-06 10:00:00,93,213,54,21,3.87,44,127
2015-09-06 11:00:00,53,182,35,115,2.16,160,115
2015-09-06 12:00:00,183,296,42,33,0.85,174,174
2015-09-06 13:00:00,89,139,150,100,0.86,66,112
2015-09-06 14:00:00,190,241,137,96,2.25,70,182
2015-09-06 15:00:00,129,72,151,117,1.6,21,116
2015-09-06 16:00:00,35,191,66,70,2.73,124,109
2015-09-06 17:00:00,78,109,149,30,1.28,160,112
2015-09-06 18:00:00,200,181,174,18,2.88,19,169
2015-09-06 19:00:00,38,285,170,91,2.43,57,134
2015-09-06 20:00:00,245,135,156,37,2.55,146,194
2015-09-06 21:00:00,236,123,29,12,1.26,107,150
2015-09-06 22:00:00,114,164,60,34,2.44,48,117
2015-09-06 23:00:00,132,205,35,98,0.49,126,131
2015-09-07 00:00:00,60,178,42,7,3.96,163,122
2015-09-07 01:00:00,100,199,16,48,0.97,84,107
2015-09-07 02:00:00,194,325,14,87,3.13,132,198
2015-09-07 03:00:00,241,125,173,52,3.34,45,186
2015-09-07 04:00:00,122,178,133,117,2.1,156,156
2015-09-07 05:00:00,73,144,61,107,1.79,43,98
2015-09-07 06:00:00,202,117,154,112,3.37,63,174
2015-09-07 07:00:00,114,258,101,17,1.6,79,138
2015-09-07 08:00:00,166,231,139,15,1.57,45,154
2015-09-07 09:00:00,81,227,95,49,2.54,106,133
2015-09-07 10:00:00,118,235,155,89,4.63,35,168
2015-09-07 11:00:00,112,113,26,30,3.14,96,113
2015-09-07 12:00:00,206,300,72,14,0.47,71,169
2015-09-07 13:00:00,84,342,73,89,4.93,140,182
2015-09-07 14:00:00,87,331,144,17,3.96,179,182
2015-09-07 15:00:00,47,182,48,43,3.67,27,100
2015-09-07 16:00:00,37,334,46,114,1.41,80,123
2015-09-07 17:00:00,45,77,47,82,1.09,62,66
2015-09-07 18:00:00,123,75,102,17,2.02,197,126
2015-09-07 19:00:00,166,154,77,76,1.56,130,148
2015-09-07 20:00:00,74,41,96,112,1.44,48,82
2015-09-07 21:00:00,138,54,152,84,1.21,41,113
2015-09-07 22:00:00,143,123,26,68,1.32,81,115
2015-09-07 23:00:00,204,293,161,97,4.01,17,208
2015-09-08 00:00:00,153,265,131,76,4.0,124,192
2015-09-08 01:00:00,148,227,177,6,0.84,165,163
2015-09-08 02:00:00,27,64,42,89,4.12,146,93
2015-09-08 03:00:00,244,309,67,41,0.8,163,204
2015-09-08 04:00:00,70,279,46,72,2.53,15,120
2015-09-08 05:00:00,104,285,162,16,4.21,74,169
2015-09-08 06:00:00,235,216,117,103,2.41,161,208
2015-09-08 07:00:00,44,202,23,52,2.37,126,104
2015-09-08 08:00:00,194,253,165,33,3.12,73,192
2015-09-08 09:00:00,202,300,179,78,3.29,186,229
2015-09-08 10:00:00,211,275,47,56,4.25,126,204
2015-09-08 11:00:00,102,184,167,84,4.85,136,170
2015-09-08 12:00:00,112,108,132,33,1.18,114,116
2015-09-08 13:00:00,136,290,161,14,0.77,135,164
2015-09-08 14:00:00,157,93,134,59,3.11,62,141
2015-09-08 15:00:00,75,214,11,7,3.58,180,130
2015-09-08 16:00:00,31,262,153,112,4.65,21,139
2015-09-08 17:00:00,180,216,40,8,4.09,158,178
2015-09-08 18:00:00,139,101,101,28,1.47,122,123
2015-09-08 19:00:00,90,55,64,14,3.6,40,92
2015-09-08 20:00:00,36,248,54,38,3.01,10,101
2015-09-08 21:00:00,208,174,81,95,1.01,116,165
2015-09-08 22:00:00,141,82,175,77,3.95,114,155
2015-09-08 23:00:00,143,211,148,109,1.45,17,146
2015-09-09 00:00:00,29,119,122,102,3.42,25,95
2015-09-09 01:00:00,50,227,23,113,3.32,10,108
2015-09-09 02:00:00,79,166,119,7,0.59,163,112
2015-09-09 03:00:00,89,346,169,104,2.4,45,166
2015-09-09 04:00:00,36,46,10,101,4.73,129,92
2015-09-09 05:00:00,69,61,40,98,2.74,67,87
2015-09-09 06:00:00,56,63,60,73,4.58,163,112
2015-09-09 07:00:00,229,337,174,86,3.74,55,231
2015-09-09 08:00:00,209,290,73,103,1.47,131,194
2015-09-09 09:00:00,237,189,159,10,2.85,71,190
2015-09-09 10:00:00,137,202,153,27,2.59,21,144
2015-09-09 11:00:00,227,155,149,36,1.33,127,177
2015-09-09 12:00:00,219,222,151,112,4.48,67,211
2015-09-09 13:00:00,235,285,34,19,0.34,179,187
2015-09-09 14:00:00,224,170,64,94,1.12,133,171
2015-09-09 15:00:00,176,314,84,108,0.65,168,187
2015-09-09 16:00:00,179,164,80,97,2.3,79,156
2015-09-09 17:00:00,235,254,178,72,3.32,88,218
2015-09-09 18:00:00,99,328,116,42,1.28,105,152
2015-09-09 19:00:00,30,310,46,29,1.81,81,110
2015-09-09 20:00:00,243,108,80,109,1.98,159,181
2015-09-09 21:00:00,153,295,81,80,0.49,101,159
2015-09-09 22:00:00,142,326,56,64,4.3,13,173
2015-09-09 23:00:00,54,301,21,79,2.07,153,132
2015-09-10 00:00:00,52,186,41,111,3.9,155,129
2015-09-10 01:00:00,37,54,59,119,1.78,104,76
2015-09-10 02:00:00,184,329,156,80,3.63,82,212
2015-09-10 03:00:00,32,216,167,74,3.73,173,144
2015-09-10 04:00:00,221,121,35,90,1.49,30,143
2015-09-10 05:00:00,248,213,124,25,3.65,29,196
2015-09-10 06:00:00,109,90,105,26,4.58,56,124
2015-09-10 07:00:00,129,306,33,78,0.34,83,140
2015-09-10 08:00:00,228,43,95,86,2.09,163,163
2015-09-10 09:00:00,211,336,39,52,4.2,122,214
2015-09-10 10:00:00,20,296,83,56,4.62,155,145
2015-09-10 11:00:00,82,48,174,83,2.18,179,121
2015-09-10 12:00:00,236,312,168,11,4.33,122,236
2015-09-10 13:00:00,53,296,105,17,4.21,13,133
2015-09-10 14:00:00,122,187,34,10,2.86,178,141
2015-09-10 15:00:00,29,231,144,61,1.98,164,125
2015-09-10 16:00:00,147,163,150,50,3.65,124,166
2015-09-10 17:00:00,231,243,105,105,0.51,135,191
2015-09-10 18:00:00,26,124,113,96,4.42,88,110
2015-09-10 19:00:00,75,197,20,24,3.6,182,130
2015-09-10 20:00:00,99,62,81,53,2.72,35,96
2015-09-10 21:00:00,184,159,80,37,4.38,48,163
2015-09-10 22:00:00,176,95,107,15,0.33,159,133
2015-09-10 23:00:00,31,342,30,107,2.79,173,144
2015-09-11 00:00:00,164,41,137,91,0.5,152,130
2015-09-11 01:00:00,67,255,53,65,4.69,63,139
2015-09-11 02:00:00,231,72,62,63,0.3,12,126
2015-09-11 03:00:00,45,288,141,71,2.84,159,150
2015-09-11 04:00:00,131,276,138,29,1.16,49,147
2015-09-11 05:00:00,230,147,62,117,1.63,180,182
2015-09-11 06:00:00,141,310,157,93,2.25,107,185
2015-09-11 07:00:00,31,327,87,22,1.19,138,123
2015-09-11 08:00:00,168,201,147,102,3.6,149,190
2015-09-11 09:00:00,61,326,42,111,4.11,61,149
2015-09-11 10:00:00,80,310,10,56,1.36,117,129
2015-09-11 11:00:00,77,187,133,69,1.11,24,107
2015-09-11 12:00:00,201,145,150,94,0.73,173,173
2015-09-11 13:00:00,53,70,94,108,0.42,89,76
2015-09-11 14:00:00,26,297,103,30,4.48,84,136
2015-09-11 15:00:00,128,308,116,75,3.98,128,188
2015-09-11 16:00:00,54,310,135,28,3.12,126,150
2015-09-11 17:00:00,34,64,25,7,0.6,185,63
2015-09-11 18:00:00,212,67,58,25,2.36,135,148
2015-09-11 19:00:00,237,144,130,55,4.53,14,186
2015-09-11 20:00:00,246,307,141,60,3.17,71,222
2015-09-11 21:00:00,44,252,107,17,1.56,113,115
2015-09-11 22:00:00,78,225,90,52,4.07,21,130
2015-09-11 23:00:00,98,183,121,9,4.6,27,135
2015-09-12 00:00:00,105,229,81,67,3.02,10,132
2015-09-12 01:00:00,153,113,31,16,4.37,140,146
2015-09-12 02:00:00,199,130,87,11,1.33,158,154
2015-09-12 03:00:00,226,91,37,30,0.39,111,136
2015-09-12 04:00:00,107,325,92,17,2.44,144,164
2015-09-12 05:00:00,168,136,16,85,3.04,174,155
2015-09-12 06:00:00,90,55,168,80,3.87,172,136
2015-09-12 07:00:00,140,177,15,13,1.45,146,128
2015-09-12 08:00:00,112,182,85,115,3.08,81,142
2015-09-12 09:00:00,115,321,27,7,4.09,32,152
2015-09-12 10:00:00,51,228,37,103,1.48,72,104
2015-09-12 11:00:00,72,54,171,11,0.85,78,84
2015-09-12 12:00:00,78,173,103,45,4.15,72,129
2015-09-12 13:00:00,88,148,176,117,1.93,85,131
2015-09-12 14:00:00,209,168,49,78,0.7,25,141
2015-09-12 15:00:00,151,153,48,104,0.32,91,124
2015-09-12 16:00:00,105,126,110,35,3.64,140,137
2015-09-12 17:00:00,37,265,153,13,0.98,86,112
2015-09-12 18:00:00,246,202,107,105,4.99,51,212
2015-09-12 19:00:00,100,163,108,109,4.97,74,150
2015-09-12 20:00:00,133,146,172,67,0.93,117,139
2015-09-12 21:00:00,203,168,122,103,3.04,172,193
2015-09-12 22:00:00,43,333,114,19,1.51,26,118
2015-09-12 23:00:00,85,278,137,108,4.26,152,177
2015-09-13 00:00:00,160,80,49,20,4.08,29,126
2015-09-13 01:00:00,81,179,25,62,3.26,117,121
2015-09-13 02:00:00,73,177,142,67,2.32,69,121
2015-09-13 03:00:00,162,194,149,52,1.73,133,164
2015-09-13 04:00:00,216,273,57,40,4.17,119,204
2015-09-13 05:00:00,150,84,74,115,2.7,12,122
2015-09-13 06:00:00,56,306,63,63,1.52,166,136
2015-09-13 07:00:00,56,293,57,85,4.17,183,158
2015-09-13 08:00:00,248,319,175,39,0.4,84,208
2015-09-13 09:00:00,150,79,88,75,3.27,173,148
2015-09-13 10:00:00,210,332,104,100,1.92,24,194
2015-09-13 11:00:00,54,298,116,21,4.64,191,166
2015-09-13 12:00:00,199,107,43,119,3.35,177,172
2015-09-13 13:00:00,234,272,96,45,0.39,90,183
2015-09-13 14:00:00,143,133,110,41,4.11,30,141
2015-09-13 15:00:00,175,246,119,40,4.66,21,181
2015-09-13 16:00:00,241,340,87,42,4.87,37,226
2015-09-13 17:00:00,37,326,19,23,3.61,41,120
2015-09-13 18:00:00,141,332,63,109,1.55,196,184
2015-09-13 19:00:00,183,153,70,15,0.94,177,149
2015-09-13 20:00:00,180,82,95,46,0.68,157,136
2015-09-13 21:00:00,211,124,145,52,1.73,91,163
2015-09-13 22:00:00,173,138,104,29,4.63,177,178
2015-09-13 23:00:00,67,299,55,80,4.5,82,151
2015-09-14 00:00:00,187,238,19,77,3.23,53,166
2015-09-14 01:00:00,36,161,39,39,2.12,87,86
2015-09-14 02:00:00,187,68,23,116,1.11,126,131
2015-09-14 03:00:00,154,138,133,9,3.34,163,161
2015-09-14 04:00:00,76,135,70,50,3.65,146,124
2015-09-14 05:00:00,27,283,19,106,1.63,162,118
2015-09-14 06:00:00,147,178,14,67,1.6,126,134
2015-09-14 07:00:00,136,328,175,34,3.57,101,193
2015-09-14 08:00:00,75,272,103,104,3.3,41,142
2015-09-14 09:00:00,145,160,20,113,4.89,93,157
2015-09-14 10:00:00,178,56,69,37,4.23,145,152
2015-09-14 11:00:00,78,179,54,24,1.39,43,95
2015-09-14 12:00:00,77,40,102,8,2.25,144,94
2015-09-14 13:00:00,159,223,97,104,3.23,58,167
2015-09-14 14:00:00,195,62,46,86,1.15,142,136
2015-09-14 15:00:00,178,46,88,23,4.4,51,138
2015-09-14 16:00:00,127,92,141,57,1.41,147,129
2015-09-14 17:00:00,230,271,86,11,4.4,32,200
2015-09-14 18:00:00,210,302,53,10,1.11,76,173
2015-09-14 19:00:00,93,137,47,10,4.26,149,129
2015-09-14 20:00:00,186,233,43,91,3.52,113,181
2015-09-14 21:00:00,223,292,142,114,3.42,71,218
2015-09-14 22:00:00,167,248,15,40,2.61,114,160
2015-09-14 23:00:00,120,113,112,87,1.16,72,116
2015-09-15 00:00:00,67,44,58,13,4.66,176,109
2015-09-15 01:00:00,90,203,125,45,2.65,11,122
2015-09-15 02:00:00,135,339,120,12,1.44,50,160
2015-09-15 03:00:00,201,161,75,63,4.46,36,171
2015-09-15 04:00:00,141,178,46,32,2.99,58,134
2015-09-15 05:00:00,97,188,159,9,0.71,156,130
2015-09-15 06:00:00,222,74,133,43,2.99,180,178
2015-09-15 07:00:00,218,330,141,92,2.28,25,205
2015-09-15 08:00:00,48,74,114,37,3.62,181,110
2015-09-15 09:00:00,221,206,152,8,2.99,33,182
2015-09-15 10:00:00,112,328,93,46,1.02,78,148
2015-09-15 11:00:00,92,116,105,114,0.32,58,98
2015-09-15 12:00:00,119,271,40,51,3.78,171,168
2015-09-15 13:00:00,195,346,108,92,4.29,160,230
2015-09-15 14:00:00,93,287,116,36,0.43,82,131
2015-09-15 15:00:00,230,333,58,34,2.72,61,201
2015-09-15 16:00:00,203,81,33,92,3.05,155,159
2015-09-15 17:00:00,114,212,58,16,4.91,177,164
2015-09-15 18:00:00,36,69,67,30,1.37,99,67
2015-09-15 19:00:00,156,202,101,27,0.64,65,135
2015-09-15 20:00:00,116,67,38,41,3.91,49,108
2015-09-15 21:00:00,181,212,49,113,3.71,126,182
2015-09-15 22:00:00,192,343,99,20,2.02,63,187
2015-09-15 23:00:00,235,193,50,38,1.85,168,183
2015-09-16 00:00:00,28,265,89,86,4.15,169,144
